FileName,gt,inf,cer
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-53_12345567_101_105_wallpad_1570277813_근처_우리_동네네_주유소_휘활료_평균_가격이_어때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처우리동네네주유소휘활용평균가격이어때,0.15
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-47-12_12345567_101_105_wallpad_1570356813_화면이_너무_밝아.mp3,화면이너무밝아,화면너무밝아,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-49-28_12345567_101_105_wallpad_1570492813_최대_소독_알려줘.mp3,세대소독알려줘,최대소독알려줘,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-08_12345567_101_105_wallpad_1570232813_최대_소독_알려줘.mp3,세대소독알려줘,실대소독알려줘,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-50-57_12345567_101_105_wallpad_1570581813_소리가_너무_커_들려줘.mp3,소리가너무커줄여줘,소리가너무커줄려줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-37-34_12345567_101_105_wallpad_1803286320_지난_공지사항_알려줘.mp3,지난공지사항알려줘,지난복지사항알려줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-50-40_12345567_101_105_wallpad_1570565813_살려줘_도와줘_비상.mp3,살려줘도와줘비상,살려줘도와줘요비상,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-17_12345567_101_105_wallpad_1570241813_오늘_경제_뉴스_알려줘.mp3,오늘경제뉴스알려줘,오늘정제뉴스알려줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/jy_2025-12-02_14-49-57_12345567_101_105_wallpad_1570521813_근처_우리_동네_주유소_휘발유_평균_가격이었때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주유소피발이평균가격이어때,0.1052631578947368
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-46-54_12345567_101_105_wallpad_1570338813_이번_달에_관리비_얼마나_썼어.mp3,이번달에관리비얼마나썼니?,이번달에관리비얼마나썼어,0.0833333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-39-45_12345567_101_105_wallpad_1803417320_이번_달에_관립비_얼마나_썼니.mp3,이번달에관리비얼마나썼니?,이번달에관리비얼마나썼지,0.0833333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/sk_2025-12-02_14-38-25_12345567_101_105_wallpad_1803337320_집에서_회사까지_몇_분_걸려.mp3,집에서회사까지몇분걸려?,집에서회사까지몇분걸걸려,0.0833333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-47-03_12345567_101_105_wallpad_1570347813_소리가_너무_커_줄여줘.mp3,소리가너무커줄여줘,소리가너무커줄여줘,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데?해줘.,뭔데해줘,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-44-51_12345567_101_105_wallpad_1570215813_지난_공지사항_알려줘.mp3,지난공지사항알려줘,지난공지사항알려줘,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-00_12345567_101_105_wallpad_1570224813_칠월_오일_공지_알려줘.mp3,칠월오일공지알려줘,칠월오일공지알려줘,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-46-45_12345567_101_105_wallpad_1570329813_살려줘_도와줘_비상.mp3,살려줘도와줘비상,살려줘도와줘비상,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-45-42_12345567_101_105_wallpad_1570266813_집에서_회사까지_몇_분_걸려.mp3,집에서회사까지몇분걸려?,집에서회사까지몇분걸려,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-46-36_12345567_101_105_wallpad_1570320813_문_열어줘.mp3,문열어줘,문열어줘,0.0
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_2m_results_8.51_top30_avg_14.48/nk_2025-12-02_14-44-34_12345567_101_105_wallpad_1570198813_관리자무소_전화번호가_어떻게_되지.mp3,관리사무소전화번호가어떻게되지?,관리사무소전화번호가어떻게되지,0.0
