FileName,gt,inf,cer,process_time
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346525813_2025-11-18 10:50:01_가스밸브 현제 열려 있어.wav,가스밸브현재열려있어?,가스밸브현재열려있어,0.0,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346532813_2025-11-18 10:50:08_나 가스밸브 잠궜나.wav,나가스밸브잠궜나?,나가스밸브잠갔나,0.125,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346539813_2025-11-18 10:50:15_가스밸브 잠갔나.wav,가스밸브잠궜나?,가스밸브잠갔나,0.14285714285714285,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346546813_2025-11-18 10:50:22_가스밸브 열려 있어.wav,가스밸브열려있어?,가스밸브열려있어,0.0,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346553813_2025-11-18 10:50:28_응 닫아줘.wav,응닫아줘,문닫아줘,0.25,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346559813_2025-11-18 10:50:35_가스밸브 닫아줘.wav,가스밸브닫아줘,가스밸브닫아줘,0.0,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346566813_2025-11-18 10:50:41_가스밸브 잠가줘.wav,가스밸브잠궈줘,가스밸브잠가줘,0.14285714285714285,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346573813_2025-11-18 10:50:49_가스밸브 오분 후에 닫아줘.wav,가스밸브오분후에닫아줘,가스밸브오분후에닫아줘,0.0,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346581813_2025-11-18 10:50:57_가스밸브 한시간 뒤에 닫아줘.wav,가스밸브한시간뒤에닫아줘,가스밸브한시간뒤에닫아줘,0.0,0.009088844060897827
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346589813_2025-11-18 10:51:05_나 지금 외출해 엘리베이터 불러줘.wav,"나지금외출해,엘리베이터불러줘",나지금외출해엘리베이터불러줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346597813_2025-11-18 10:51:13_나 지금 나갈게 엘리베이터 불러줘.wav,"나지금나갈게,엘리베이터불러줘",나지금나갈게엘리베이터불러줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346605813_2025-11-18 10:51:20_지금 엘리베이터 몇 층이야.wav,지금엘리베이터몇층이야?,지금엘리베이터몇층이야,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346612813_2025-11-18 10:51:28_애들 빨리 불러줘.wav,엘베빨리불러줘,엘들빨리불러줘,0.14285714285714285,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346621813_2025-11-18 10:51:36_엘리베이터 호출해줘.wav,엘리베이터호출해줘,엘리베이터호출해줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346627813_2025-11-18 10:51:43_문 열어줘.wav,문열어줘,문열어줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346633813_2025-11-18 10:51:49_열어.wav,열어,열어,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346640813_2025-11-18 10:51:55_열어줘.wav,열어줘,열어줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346646813_2025-11-18 10:52:01_응열어.wav,응열어,응열어,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346653813_2025-11-18 10:52:08_살려줘 도와줘 비상.wav,"살려줘!도와줘,비상",살려줘도와줘비상,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346659813_2025-11-18 10:52:15_빨리 도와줘.wav,빨리도와줘,빨리도와줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346666813_2025-11-18 10:52:21_일일구 불러줘.wav,일일구불러줘,일일구불러줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346672813_2025-11-18 10:52:28_응급상황이야.wav,응급상황이야,응급상황이요,0.16666666666666666,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346678813_2025-11-18 10:52:34_긴급상 상황이야.wav,긴급한상황이야,긴급한상황이요,0.14285714285714285,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346684813_2025-11-18 10:52:40_살려줘.wav,살려줘,살려줘,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346690813_2025-11-18 10:52:46_도와주세요.wav,도와주세요,도와주세요,0.0,0.009531587362289429
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346698813_2025-11-18 10:52:53_이번 달에 관리비 얼마나 썼니.wav,이번달에관리비얼마나썼니?,이번달에관리비얼마나썼니,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346705813_2025-11-18 10:53:01_작년 십일월월 관리비 얼마 나왔어.wav,작년십이월관리비얼마나왔어?,작년십이월관리비얼마나왔어,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346713813_2025-11-18 10:53:09_지난달 수도세 얼마였지.wav,지난달수도세얼마였지?,지난달수도세얼마였지,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346722813_2025-11-18 10:53:17_이십오년 십이월 전기세는 얼마 나왔어.wav,이십오년십이월전기세는얼마나왔어?,이십오년십이월전기세는얼마나왔어,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346731813_2025-11-18 10:53:26_이천십구년 십일월 정기세는 얼마였어.wav,이천십구년십일월전기세는얼마였어?,이천십구년십일월전기세는얼마였어,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346740813_2025-11-18 10:53:35_이십삼년 십일월 가스 상용량 알려줘.wav,이십삼년십일월가스사용량알려줘,이십삼년십일월가스사용량알려줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346748813_2025-11-18 10:53:43_이천이십사년 칠월 버스비 알려줘.wav,이천이십사년칠월가스비알려줘,이천이십사년칠월가스비알려줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346757813_2025-11-18 10:53:52_이십 오년 이월 난방비 얼마야.wav,이십오년이월난방비얼마야?,이십오년이월난방비얼마야,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346764813_2025-11-18 10:54:00_올해 일월 난방비 알려줘.wav,올해일월난방비알려줘,올해일월난방비알려줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346772813_2025-11-18 10:54:08_소리가 너무 커 줄여줘.wav,소리가너무커줄여줘,소리가너무커줄여줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346779813_2025-11-18 10:54:14_소리 좀 줄여줘.wav,소리좀줄여줘,소리좀줄여줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346785813_2025-11-18 10:54:21_소리 좀 키워줘.wav,소리좀키워줘,소리좀키워줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346792813_2025-11-18 10:54:28_소리 좀 더 크게 해줘.wav,소리좀더크게해줘,소리좀더크게해줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346799813_2025-11-18 10:54:34_소리 조금만 작게 해줘.wav,소리조금만작게해줘,소리조금만작게해줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346806813_2025-11-18 10:54:42_응 안이 두 단계 낮춰줘.wav,"응,아니두단계낮춰줘",응아니두단계낮춰줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346813813_2025-11-18 10:54:49_한 단계 더 낮춰줘.wav,한단계더낮춰줘,한단계더낮춰줘,0.0,0.009504958987236023
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346820813_2025-11-18 10:54:56_좀만 더 낮춰줘.wav,좀만더낮춰줘,좀만더낮춰줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346827813_2025-11-18 10:55:03_화면이 너무 밝아.wav,화면이너무밝아,화면이너무밝아,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346833813_2025-11-18 10:55:09_화면이 너무 어두워.wav,화면이너무어두워,화면이너무어두워,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346840813_2025-11-18 10:55:16_화면 더 밝게 해줘.wav,화면더밝게해줘,화면더밝게해줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346847813_2025-11-18 10:55:23_화면 조금 더 어둡게 해줘.wav,화면조금더어둡게해줘,화면조금더어둡게해줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346910813_2025-11-18 10:56:26_화면 제일 밝게 해줘.wav,화면제일밝게해줘,화면제일밝게해줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346918813_2025-11-18 10:56:33_화면 제일 어둡게 해줘.wav,화면제일어둡게해줘,화면제일어둡게해줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346924813_2025-11-18 10:56:40_알림음 꺼줘.wav,알림음꺼줘,알리음꺼줘,0.2,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346930813_2025-11-18 10:56:46_알림음 켜줘.wav,알림음켜줘,알림음켜줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346936813_2025-11-18 10:56:52_알람 꺼줘.wav,알람꺼줘,알람꺼줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346943813_2025-11-18 10:56:58_알람 오분 후에 켜줘.wav,알람오분후에켜줘,알람오분후에켜줘,0.0,0.010006546974182129
/nas04/nlp_sk/STT/data/test/KSK/12345555_101_101_wallpad_346950813_2025-11-18 10:57:06_알람 십분 뒤에 가시 켜줘.wav,알람십분뒤에다시켜줘,알람십분뒤에다시켜줘,0.0,0.010006546974182129
