FileName,gt,inf,cer
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-12-26_12345555_101_101_wallpad_427070813_이번_주_소속_많들_기었나.wav,이번주소독안내있었나?,이번주소독많들기었나,0.3
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-19-04_12345555_101_101_wallpad_427469813_가스밸브_잠갔나.wav,가스밸브잠궜나?,가스밸브잠갔놔,0.2857142857142857
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-21-08_12345555_101_101_wallpad_427593813_문_열어.wav,문열어줘,문열어,0.25
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-19-20_12345555_101_101_wallpad_427485813_문_닫아줘.wav,응닫아줘,문닫아줘,0.25
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-22-43_12345555_101_101_wallpad_427687813_이집_오면_십이월_경기세터_얼마나_나았어.wav,이십오년십이월전기세는얼마나왔어?,이집오면십이월전기세터얼마나나왔어,0.2352941176470588
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-13-39_12345555_101_101_wallpad_427144813_양자_섹트_브리핑_해줘.wav,양자세션브리핑해줘,양자섹스브리핑해줘,0.2222222222222222
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-10-01_12345555_101_101_wallpad_426926813_지나_공지사항_알려줘.wav,지난공지사항알려줘,지나구공지사항알려줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-23-26_12345555_101_101_wallpad_427731813_올해_일월_난방비_알려줘.wav,올해일월난방비알려줘,올해일뤄만방비알려줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-13-31_12345555_101_101_wallpad_427135813_어제_한국된_브라질_주구_어떻게_됐어.wav,어제한국대브라질축구어떻게됐어?,어제한국된브런질주구어떻게됐어,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-25-29_12345555_101_101_wallpad_427854813_알은불_켜줘.wav,알림음켜줘,알림불켜줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-08-25_12345555_101_101_wallpad_426830813_더이상무사_번호가_뭐지.wav,관리사무소번호가뭐지?,아리상무소번호가뭐지,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-09-38_12345555_101_101_wallpad_426902813_아니_괜찮아.wav,아니괜찮아,아직괜찮아,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-17-25_12345555_101_101_wallpad_427370813_대주년_카페거리까지_가장_빠_길_알려줘.wav,대전카페거리까지가장빠른길알려줘,대전카페구리까지가장빠게알려줘,0.1875
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-17-08_12345555_101_101_wallpad_427352813_성신당_가려면_얼마나_걸었.wav,성심당가는데얼마나걸려?,성심당고하는데얼마나걸려,0.1666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-19-52_12345555_101_101_wallpad_427516813_가스밸브_한시간_뒤에_닫가줘.wav,가스밸브한시간뒤에닫아줘,가스밸브한시간뒤에가줘,0.1666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-24-28_12345555_101_101_wallpad_427793813_좀만_더_낮춰줘.wav,좀만더낮춰줘,좀만더맞춰줘,0.1666666666666666
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-18-10_12345555_101_101_wallpad_427414813_근처_우리_동네_주유_휘발유_평균_가격이_어때.wav,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주유소휘발리품결가격이어때,0.1578947368421052
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-08-16_12345555_101_101_wallpad_426820813_관리사무서_전화번호_알려줘.wav,관리사무소전화번호알려줘,관리사무사로전화번호알려줘,0.1538461538461538
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-12-18_12345555_101_101_wallpad_427062813_세계소독_알려줘.wav,세대소독알려줘,세제소독알려줘,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/7F_HJY_results_9.27_top30_avg_26.95/HJY_2025-11-19_09-20-29_12345555_101_101_wallpad_427553813_엘들_빨리_불러줘.wav,엘베빨리불러줘,엘들빨리불러줘,0.1428571428571428
