FileName,gt,inf,cer
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-23-26_12345567_101_105_wallpad_1802438320_문_닫아줘.mp3,응닫아줘,문닫아줘,0.25
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-55-52_12345567_101_105_wallpad_1800784320_뭔가_해해줘.mp3,뭔데?해줘.,건데해줘,0.25
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-36-55_12345567_101_105_wallpad_1799647320_응_닫아줘.mp3,응닫아줘,문닫아줘,0.25
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-14-47_12345567_101_105_wallpad_1801919320_진도_공지사_알려줘.mp3,지난공지사항알려줘,지금공지사알려줘,0.2222222222222222
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-03-29_12345567_101_105_wallpad_1801241320_근처_우리_동네_주거_필요료_평금_가격이_어때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주유소필요중평금가격이어때,0.2105263157894736
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-11-11_12345567_101_105_wallpad_1801703320_알내문_켜줘.mp3,알림음켜줘,알림문켜줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-46-43_12345567_101_105_wallpad_1800235320_알림음_켜줘.mp3,알림음켜줘,알림은켜줘,0.2
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-16-32_12345567_101_105_wallpad_1802023320_최대_도속_알려줘.mp3,세대소독알려줘,세대소속알려줘,0.1428571428571428
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-54-08_12345567_101_105_wallpad_1800680320_거래상소_전화번호가_어떻게_되지.mp3,관리사무소전화번호가어떻게되지?,거래사무소전화번호가어떻게되지,0.1333333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-09-01_12345567_101_105_wallpad_1801572320_소리가_너_닥커_질러줘.mp3,소리가너무커줄여줘,소리가너무커줄러줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-31-47_12345567_101_105_wallpad_1799339320_오늘_덤파뉴스_알려줘.mp3,오늘경제뉴스알려줘,오늘경색뉴스알려줘,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-43-21_12345567_101_105_wallpad_1800033320_소리가_너무_슬퍼_줄여지.mp3,소리가너무커줄여줘,소리가너무커줄여,0.1111111111111111
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-22-43_12345567_101_105_wallpad_1802395320_가스밸브_현재_열려_있어.mp3,가스밸브현재열려있어?,가밸브현재열려있어,0.1
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-27-54_12345567_101_105_wallpad_1802706320_이번_달에_관리비_얼마나_세우니.mp3,이번달에관리비얼마나썼니?,이번달에관립비얼마나썼니,0.0833333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-41-50_12345567_101_105_wallpad_1799942320_이번_달에_발일비_얼마나_썼니.mp3,이번달에관리비얼마나썼니?,이번달관리비얼마나썼니,0.0833333333333333
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_14-05-33_12345567_101_105_wallpad_1801365320_나_지금_외출해_엘리베이터_불러줘.mp3,나지금외출해엘리베이터불러줘,나지금외출해엘리베터불러줘,0.0714285714285714
/home/nsbb/travail/claude/T527/t527-stt/testset/worst30/modelhouse_3m_results_15.72_top30_avg_26.55/3m_2025-12-02_13-35-33_12345567_101_105_wallpad_1799565320_근처_우리_동네_주유소_티바유_파트_가격이_어때.mp3,근처우리동네주유소휘발유평균가격이어때?,근처우리동네주유소피발유평균가격이어때,0.0526315789473684
