id,wav,gt,npu,duration,chunks,infer_ms,cer,gt_len,npu_len,blank_ratio,edit_dist
26,7F_HJY/2025-11-19_09-12-42_12345555_101_101_wallpad_427086813_오늘_경제뉴스_알려줘.wav,오늘 경제뉴스 알려줘,오늘경제뉴스알려줘,3.0,1,104.1,0.0,9,9,78.9,0
27,7F_HJY/2025-11-19_09-12-50_12345555_101_101_wallpad_427095813_한국경제_일면_뉴스_읽어줘.wav,한국경제 일면뉴스 읽어줘,한국경제일면 뉴스 읽어줘,3.0,1,104.0,0.0,11,11,65.8,0
30,7F_HJY/2025-11-19_09-13-14_12345555_101_101_wallpad_427118813_경제_뉴스_간단하게_정리해줘.wav,경제 뉴스 간단하게 정리해줘,경제뉴스 간단하게정리해줘,3.0,1,104.0,0.0,12,12,68.4,0
32,7F_HJY/2025-11-19_09-13-31_12345555_101_101_wallpad_427135813_어제_한국된_브라질_주구_어떻게_됐어.wav,어제 한국 대 브라질 축구 어떻게 됐어?,어제한국대 브라질 축구어떻게 됐어,3.0,1,103.9,0.0,15,15,57.9,0
33,7F_HJY/2025-11-19_09-13-39_12345555_101_101_wallpad_427144813_양자_섹트_브리핑_해줘.wav,양자 세션 브리핑 해줘,양자세션 브리핑해줘,3.0,1,104.0,0.0,9,9,68.4,0
35,7F_HJY/2025-11-19_09-13-58_12345555_101_101_wallpad_427162813_오후_네시에_출발하면_얼마나_걸려.wav,오후 열시에 출발하면 얼마나 걸려?,오후 열시에 출발하면 얼마나걸려,3.0,1,104.1,0.0,14,14,55.3,0
36,7F_HJY/2025-11-19_09-14-06_12345555_101_101_wallpad_427171813_여기서_미팅_장소까지_얼마나_걸려.wav,여기서 미팅장소까지 얼마나 걸려?,여기서미팅장소까지 얼마나걸려,3.0,1,104.1,0.0,14,14,63.2,0
38,7F_HJY/2025-11-19_09-14-23_12345555_101_101_wallpad_427187813_집까지_가는데_얼마나_걸리지.wav,집까지 가는데 얼마나 걸리지?,집까지가는데 얼마나걸리지,3.0,1,104.0,0.0,12,12,71.1,0
43,7F_HJY/2025-11-19_09-17-16_12345555_101_101_wallpad_427361813_대전_중앙시장_가하길_보내볼려.wav,대전 중앙시장 가는데 얼마나 걸려?,대전중앙시장가는데 얼마나걸려,3.0,1,104.1,0.0,14,14,60.5,0
50,7F_HJY/2025-11-19_09-18-18_12345555_101_101_wallpad_427422813_근처에_가장_싼_주유소_알려줘.wav,근처에 가장 싼 주유소 알려줘,근처에가장 싼주유소알려줘,3.0,1,104.0,0.0,12,12,60.5,0
51,7F_HJY/2025-11-19_09-18-25_12345555_101_101_wallpad_427430813_집_근처_휘연유_가격_알려줘.wav,집 근처 휘발유 가격 알려줘,집 근처 휘발유가격알려줘,3.0,1,104.0,0.0,11,11,65.8,0
68,7F_HJY/2025-11-19_09-20-47_12345555_101_101_wallpad_427571813_문_열어줘.wav,문 열어줘,문 열어줘,3.0,1,104.0,0.0,4,4,84.2,0
69,7F_HJY/2025-11-19_09-20-54_12345555_101_101_wallpad_427578813_열어.wav,열어,열어,3.0,1,104.0,0.0,2,2,92.1,0
73,7F_HJY/2025-11-19_09-21-29_12345555_101_101_wallpad_427613813_빨리_도와줘.wav,빨리 도와줘,빨리 도와줘,3.0,1,104.2,0.0,5,5,81.6,0
76,7F_HJY/2025-11-19_09-21-51_12345555_101_101_wallpad_427635813_긴급한_상황이야.wav,긴급한 상황이야,긴급한상황이야,3.0,1,103.8,0.0,7,7,81.6,0
79,7F_HJY/2025-11-19_09-22-17_12345555_101_101_wallpad_427662813_이번_달에_관리비_얼마나_썼니.wav,이번달에 관리비 얼마나 썼니?,이번달에관리비 얼마나 썼니,3.0,1,103.9,0.0,12,12,63.2,0
80,7F_HJY/2025-11-19_09-22-26_12345555_101_101_wallpad_427670813_작년_십이월_관리비_얼마_나왔어.wav,작년 십이월 관리비 얼마 나왔어?,작년십이월관리비 얼마나왔어,3.0,1,103.8,0.0,13,13,60.5,0
84,7F_HJY/2025-11-19_09-23-01_12345555_101_101_wallpad_427705813_이십삼년_십일월_가스_사용량_알려줘.wav,이십삼년 십일월 가스 사용량 알려줘,이십삼년십일월가스사용량알려줘,3.0,1,104.1,0.0,15,15,60.5,0
88,7F_HJY/2025-11-19_09-23-35_12345555_101_101_wallpad_427739813_소리가_너무_커_줄여줘.wav,소리가 너무커 줄여줘,소리가너무 커 줄여줘,3.0,1,104.0,0.0,9,9,73.7,0
94,7F_HJY/2025-11-19_09-24-21_12345555_101_101_wallpad_427786813_한_단계_더_낮춰줘.wav,한단계 더 낮춰줘,한단계더 낮춰줘,3.0,1,103.8,0.0,7,7,76.3,0
96,7F_HJY/2025-11-19_09-24-36_12345555_101_101_wallpad_427800813_화면이_너무_밝아.wav,화면이 너무 밝아,화면이너무 밝아,3.0,1,104.0,0.0,7,7,81.6,0
97,7F_HJY/2025-11-19_09-24-44_12345555_101_101_wallpad_427808813_화면이_너무_어두워.wav,화면이 너무 어두워,화면이너무어두워,3.0,1,104.0,0.0,8,8,76.3,0
105,7F_HJY/2025-11-19_09-25-53_12345555_101_101_wallpad_427877813_알람_십분_뒤에_다시_켜줘.wav,알람 십분 뒤에 다시 켜줘,알람십분뒤에다시 켜줘,3.0,1,104.1,0.0,10,10,71.1,0
107,7F_KSK/12345555_101_101_wallpad_346036813_2025-11-18_10:41:52_관리자무속_전화번호가_어떻게_되지.wav,관리사무소 전화번호가 어떻게 되지?,관리사무소전화번호가어떻게되지,3.0,1,104.1,0.0,15,15,65.8,0
108,7F_KSK/12345555_101_101_wallpad_346046813_2025-11-18_10:42:02_관리사무소_전화번호_뭐야.wav,관리사무소 전화번호 뭐야?,관리사무소전화번호뭐야,3.0,1,104.0,0.0,11,11,71.1,0
109,7F_KSK/12345555_101_101_wallpad_346055813_2025-11-18_10:42:10_관리사무소_전화번호_알려줘.wav,관리사무소 전화번호 알려줘,관리사무소전화번호알려줘,3.0,1,103.8,0.0,12,12,68.4,0
110,7F_KSK/12345555_101_101_wallpad_346062813_2025-11-18_10:42:18_관리사무소_번호가_뭐지?.wav,관리사무소 번호가 뭐지?,관리사무소번호가뭐지,3.0,1,104.0,0.0,10,10,73.7,0
111,7F_KSK/12345555_101_101_wallpad_346070813_2025-11-18_10:42:25_관리사무소_번호_알려줘.wav,관리사무소 번호 알려줘,관리사무소번호알려줘,3.0,1,104.0,0.0,10,10,73.7,0
112,7F_KSK/12345555_101_101_wallpad_346078813_2025-11-18_10:42:33_관리소_전화번호_알려줘.wav,관리소 전화번호 알려줘,관리소전화번호알려줘,3.0,1,104.1,0.0,10,10,73.7,0
113,7F_KSK/12345555_101_101_wallpad_346085813_2025-11-18_10:42:41_관리소_전화번호_말해줘.wav,관리소 전화번호 말해줘,관리소전화번호말해줘,3.0,1,104.1,0.0,10,10,73.7,0
115,7F_KSK/12345555_101_101_wallpad_346099813_2025-11-18_10:42:55_알려줘.wav,알려줘,알려줘,3.0,1,103.9,0.0,3,3,92.1,0
116,7F_KSK/12345555_101_101_wallpad_346106813_2025-11-18_10:43:01_됐어.wav,됐어,됐어,3.0,1,104.9,0.0,2,2,92.1,0
117,7F_KSK/12345555_101_101_wallpad_346112813_2025-11-18_10:43:08_뭐지_알려줘.wav,뭐지? 알려줘,뭐지알려줘,3.0,1,103.9,0.0,5,5,86.8,0
118,7F_KSK/12345555_101_101_wallpad_346119813_2025-11-18_10:43:14_응_말해줘.wav,응 말해줘,응말해줘,3.0,1,104.0,0.0,4,4,89.5,0
119,7F_KSK/12345555_101_101_wallpad_346125813_2025-11-18_10:43:21_아니_괜찮아.wav,아니 괜찮아,아니 괜찮아,3.0,1,104.2,0.0,5,5,86.8,0
120,7F_KSK/12345555_101_101_wallpad_346132813_2025-11-18_10:43:28_안_알려줘도_돼.wav,안 알려줘도 돼,안알려줘도 돼,3.0,1,104.0,0.0,6,6,81.6,0
121,7F_KSK/12345555_101_101_wallpad_346139813_2025-11-18_10:43:34_괜찮아.wav,괜찮아,괜찮아,3.0,1,104.2,0.0,3,3,86.8,0
122,7F_KSK/12345555_101_101_wallpad_346146813_2025-11-18_10:43:41_지난_공지사항_알려줘.wav,지난 공지사항 알려줘,지난공지사항알려줘,3.0,1,104.0,0.0,9,9,76.3,0
123,7F_KSK/12345555_101_101_wallpad_346154813_2025-11-18_10:43:49_지난번_공지사항_뭐였지.wav,지난번 공지사항 뭐였지?,지난번공지사항뭐였지,3.0,1,104.0,0.0,10,10,73.7,0
127,7F_KSK/12345555_101_101_wallpad_346185813_2025-11-18_10:44:20_구월_일일공주_있었어.wav,구월 일일 공지 있었어?,구월일일공지있었어,3.0,1,104.0,0.0,9,9,78.9,0
128,7F_KSK/12345555_101_101_wallpad_346193813_2025-11-18_10:44:29_일월_이십팔일_공지_알려줘.wav,일월 이십팔일 공지 알려줘,일월이십팔일공지알려줘,3.0,1,104.1,0.0,11,11,71.1,0
130,7F_KSK/12345555_101_101_wallpad_346209813_2025-11-18_10:44:45_오월_오일_공지가_뭐였지.wav,오월 오일 공지가 뭐였지?,오월오일공지가뭐였지,3.0,1,104.1,0.0,10,10,73.7,0
132,7F_KSK/12345555_101_101_wallpad_346225813_2025-11-18_10:45:00_이번_주_소독_안내_있었나.wav,이번주 소독 안내 있었나?,이번주소독안내있었나,3.0,1,103.9,0.0,10,10,76.3,0
136,7F_KSK/12345555_101_101_wallpad_346281813_2025-11-18_10:45:56_달러_환율_알려줘.wav,달러 환율 알려줘,달러 환율알려줘,3.0,1,104.2,0.0,7,7,73.7,0
137,7F_KSK/12345555_101_101_wallpad_346288813_2025-11-18_10:46:04_엠비디아_주가_올랐어.wav,엔비디아 주가 올랐어?,엔비디아주가 올랐어,3.0,1,103.9,0.0,9,9,68.4,0
138,7F_KSK/12345555_101_101_wallpad_346297813_2025-11-18_10:46:12_경제_뉴스_간단하게_정리해줘.wav,경제 뉴스 간단하게 정리해줘,경제 뉴스 간단하게정리해줘,3.0,1,104.0,0.0,12,12,63.2,0
139,7F_KSK/12345555_101_101_wallpad_346304813_2025-11-18_10:46:20_어제_손흥민_골_넣었어.wav,어제 손흥민 골 넣었어?,어제 손흥민 골 넣었어,3.0,1,104.2,0.0,9,9,68.4,0
140,7F_KSK/12345555_101_101_wallpad_346313813_2025-11-18_10:46:29_어제_한국대_브라질_축구_어떻게_됐어.wav,어제 한국 대 브라질 축구 어떻게 됐어?,어제한국대 브라질 축구어떻게 됐어,3.0,1,103.8,0.0,15,15,57.9,0
142,7F_KSK/12345555_101_101_wallpad_346330813_2025-11-18_10:46:46_집에서_회사까지_몇_분_걸려.wav,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇분걸려,3.0,1,103.9,0.0,11,11,71.1,0
143,7F_KSK/12345555_101_101_wallpad_346338813_2025-11-18_10:46:54_오후_열시에_출발하면_얼마나_걸려.wav,오후 열시에 출발하면 얼마나 걸려?,오후 열시에 출발하면 얼마나걸려,3.0,1,103.7,0.0,14,14,55.3,0
144,7F_KSK/12345555_101_101_wallpad_346347813_2025-11-18_10:47:02_여기서_미팅_장소까지_얼마나_걸려.wav,여기서 미팅장소까지 얼마나 걸려?,여기서미팅장소까지 얼마나걸려,3.0,1,103.9,0.0,14,14,63.2,0
145,7F_KSK/12345555_101_101_wallpad_346354813_2025-11-18_10:47:10_돈관_가는데_얼마나_걸려.wav,본가 가는데 얼마나 걸려?,본가가는데 얼마나걸려,3.0,1,104.2,0.0,10,10,71.1,0
146,7F_KSK/12345555_101_101_wallpad_346362813_2025-11-18_10:47:18_집까지_가는데_얼마나_걸리지.wav,집까지 가는데 얼마나 걸리지?,집까지가는데 얼마나걸리지,3.0,1,103.9,0.0,12,12,68.4,0
147,7F_KSK/12345555_101_101_wallpad_346371813_2025-11-18_10:47:27_지금_집으로_출발하면_언제_도착해.wav,지금 집으로 출발하면 언제 도착해?,지금집으로 출발하면 언제 도착해,3.0,1,104.0,0.0,14,14,60.5,0
148,7F_KSK/12345555_101_101_wallpad_346379813_2025-11-18_10:47:34_집까지_가장_빠른_길_알려줘.wav,집까지 가장 빠른길 알려줘,집까지가장 빠른 길알려줘,3.0,1,104.1,0.0,11,11,71.1,0
150,7F_KSK/12345555_101_101_wallpad_346395813_2025-11-18_10:47:50_성신당_가는데_얼마나_걸려.wav,성심당 가는데 얼마나 걸려?,성심당가는데 얼마나걸려,3.0,1,103.9,0.0,11,11,68.4,0
151,7F_KSK/12345555_101_101_wallpad_346403813_2025-11-18_10:47:58_대전_중앙시장_가는데_얼마나_걸려.wav,대전 중앙시장 가는데 얼마나 걸려?,대전중앙시장가는데 얼마나걸려,3.0,1,103.9,0.0,14,14,63.2,0
152,7F_KSK/12345555_101_101_wallpad_346411813_2025-11-18_10:48:07_대전_카페거리까지_가장_빠른_길_알려줘.wav,대전 카페거리까지 가장 빠른길 알려줘,대전 카페거리까지가장 빠른 길알려줘,3.0,1,104.1,0.0,16,16,55.3,0
154,7F_KSK/12345555_101_101_wallpad_346438813_2025-11-18_10:48:34_대전_벽화마을를_가는데_얼마나_걸리지.wav,대전 벽화마을 가는데 얼마나 걸리지?,대전 벽화마을가는데 얼마나걸리지,3.0,1,104.1,0.0,15,15,57.9,0
158,7F_KSK/12345555_101_101_wallpad_346494813_2025-11-18_10:49:30_근처에_가장_싼_주유소_알려줘.wav,근처에 가장 싼 주유소 알려줘,근처에가장 싼주유소알려줘,3.0,1,103.9,0.0,12,12,65.8,0
159,7F_KSK/12345555_101_101_wallpad_346502813_2025-11-18_10:49:38_집_근처_휘발유_가격_알려줘.wav,집 근처 휘발유 가격 알려줘,집 근처 휘발유가격알려줘,3.0,1,104.2,0.0,11,11,63.2,0
160,7F_KSK/12345555_101_101_wallpad_346510813_2025-11-18_10:49:45_근처에_더_싼_곳은_없어.wav,근처에 더 싼 곳은 없어?,근처에더 싼 곳은없어,3.0,1,103.9,0.0,9,9,65.8,0
161,7F_KSK/12345555_101_101_wallpad_346517813_2025-11-18_10:49:53_고급_비발유파하는_곳_알려줘.wav,고급 휘발유 파는 곳 알려줘,고급 휘발유 파는곳알려줘,3.0,1,104.0,0.0,11,11,63.2,0
173,7F_KSK/12345555_101_101_wallpad_346605813_2025-11-18_10:51:20_지금_엘리베이터_몇_층이야.wav,지금 엘리베이터 몇층이야?,지금 엘리베이터 몇층이야,3.0,1,104.0,0.0,11,11,65.8,0
175,7F_KSK/12345555_101_101_wallpad_346621813_2025-11-18_10:51:36_엘리베이터_호출해줘.wav,엘리베이터 호출해줘,엘리베이터 호출해줘,3.0,1,103.8,0.0,9,9,71.1,0
176,7F_KSK/12345555_101_101_wallpad_346627813_2025-11-18_10:51:43_문_열어줘.wav,문 열어줘,문 열어줘,3.0,1,104.0,0.0,4,4,81.6,0
181,7F_KSK/12345555_101_101_wallpad_346659813_2025-11-18_10:52:15_빨리_도와줘.wav,빨리 도와줘,빨리 도와줘,3.0,1,104.2,0.0,5,5,81.6,0
182,7F_KSK/12345555_101_101_wallpad_346666813_2025-11-18_10:52:21_일일구_불러줘.wav,일일구 불러줘,일일구불러줘,3.0,1,104.0,0.0,6,6,84.2,0
183,7F_KSK/12345555_101_101_wallpad_346672813_2025-11-18_10:52:28_응급상황이야.wav,응급상황이야,응급상황이야,3.0,1,104.1,0.0,6,6,81.6,0
184,7F_KSK/12345555_101_101_wallpad_346678813_2025-11-18_10:52:34_긴급상_상황이야.wav,긴급한 상황이야,긴급한상황이야,3.0,1,104.2,0.0,7,7,81.6,0
185,7F_KSK/12345555_101_101_wallpad_346684813_2025-11-18_10:52:40_살려줘.wav,살려줘,살려줘,3.0,1,104.2,0.0,3,3,92.1,0
186,7F_KSK/12345555_101_101_wallpad_346690813_2025-11-18_10:52:46_도와주세요.wav,도와주세요,도와주세요,3.0,1,104.2,0.0,5,5,84.2,0
187,7F_KSK/12345555_101_101_wallpad_346698813_2025-11-18_10:52:53_이번_달에_관리비_얼마나_썼니.wav,이번달에 관리비 얼마나 썼니?,이번달에관리비 얼마나 썼니,3.0,1,103.9,0.0,12,12,63.2,0
188,7F_KSK/12345555_101_101_wallpad_346705813_2025-11-18_10:53:01_작년_십일월월_관리비_얼마_나왔어.wav,작년 십이월 관리비 얼마 나왔어?,작년십이월관리비 얼마나왔어,3.0,1,103.9,0.0,13,13,57.9,0
190,7F_KSK/12345555_101_101_wallpad_346722813_2025-11-18_10:53:17_이십오년_십이월_전기세는_얼마_나왔어.wav,이십오년 십이월 전기세는 얼마 나왔어?,이십오년십이월전기세는 얼마나왔어,3.0,1,103.8,0.0,16,16,55.3,0
191,7F_KSK/12345555_101_101_wallpad_346731813_2025-11-18_10:53:26_이천십구년_십일월_정기세는_얼마였어.wav,이천십구년 십일월 전기세는 얼마였어?,이천십구년십일월전기세는 얼마였어,3.0,1,104.0,0.0,16,16,52.6,0
192,7F_KSK/12345555_101_101_wallpad_346740813_2025-11-18_10:53:35_이십삼년_십일월_가스_상용량_알려줘.wav,이십삼년 십일월 가스 사용량 알려줘,이십삼년십일월가스사용량알려줘,3.0,1,103.9,0.0,15,15,60.5,0
194,7F_KSK/12345555_101_101_wallpad_346757813_2025-11-18_10:53:52_이십_오년_이월_난방비_얼마야.wav,이십오년 이월 난방비 얼마야?,이십오년이월 난방비 얼마야,3.0,1,104.1,0.0,12,12,63.2,0
195,7F_KSK/12345555_101_101_wallpad_346764813_2025-11-18_10:54:00_올해_일월_난방비_알려줘.wav,올해 일월 난방비 알려줘,올해일월 난방비알려줘,3.0,1,104.0,0.0,10,10,68.4,0
196,7F_KSK/12345555_101_101_wallpad_346772813_2025-11-18_10:54:08_소리가_너무_커_줄여줘.wav,소리가 너무커 줄여줘,소리가너무 커 줄여줘,3.0,1,103.9,0.0,9,9,73.7,0
198,7F_KSK/12345555_101_101_wallpad_346785813_2025-11-18_10:54:21_소리_좀_키워줘.wav,소리 좀 키워줘,소리좀 키워줘,3.0,1,104.0,0.0,6,6,81.6,0
199,7F_KSK/12345555_101_101_wallpad_346792813_2025-11-18_10:54:28_소리_좀_더_크게_해줘.wav,소리 좀 더 크게해줘,소리좀더 크게해줘,3.0,1,104.3,0.0,8,8,73.7,0
200,7F_KSK/12345555_101_101_wallpad_346799813_2025-11-18_10:54:34_소리_조금만_작게_해줘.wav,소리 조금만 작게해줘,소리조금만 작게해줘,3.0,1,104.0,0.0,9,9,76.3,0
202,7F_KSK/12345555_101_101_wallpad_346813813_2025-11-18_10:54:49_한_단계_더_낮춰줘.wav,한단계 더 낮춰줘,한 단계더 낮춰줘,3.0,1,104.0,0.0,7,7,76.3,0
204,7F_KSK/12345555_101_101_wallpad_346827813_2025-11-18_10:55:03_화면이_너무_밝아.wav,화면이 너무 밝아,화면이너무 밝아,3.0,1,104.0,0.0,7,7,78.9,0
205,7F_KSK/12345555_101_101_wallpad_346833813_2025-11-18_10:55:09_화면이_너무_어두워.wav,화면이 너무 어두워,화면이너무어두워,3.0,1,104.0,0.0,8,8,76.3,0
206,7F_KSK/12345555_101_101_wallpad_346840813_2025-11-18_10:55:16_화면_더_밝게_해줘.wav,화면 더 밝게 해줘,화면더 밝게해줘,3.0,1,103.9,0.0,7,7,76.3,0
208,7F_KSK/12345555_101_101_wallpad_346910813_2025-11-18_10:56:26_화면_제일_밝게_해줘.wav,화면 제일 밝게 해줘,화면제일 밝게해줘,3.0,1,104.0,0.0,8,8,73.7,0
212,7F_KSK/12345555_101_101_wallpad_346936813_2025-11-18_10:56:52_알람_꺼줘.wav,알람 꺼줘,알람 꺼줘,3.0,1,104.1,0.0,4,4,86.8,0
213,7F_KSK/12345555_101_101_wallpad_346943813_2025-11-18_10:56:58_알람_오분_후에_켜줘.wav,알람 오분 후에 켜줘,알람오분후에 켜줘,3.0,1,103.9,0.0,8,8,73.7,0
215,modelhouse_2m/2025-12-02_14-37-10_12345567_101_105_wallpad_1803262320_알리사고_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소전화번호가어떻게되지,3.0,1,104.1,0.0,15,15,65.8,0
221,modelhouse_2m/2025-12-02_14-38-25_12345567_101_105_wallpad_1803337320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇분걸려,3.0,1,103.8,0.0,11,11,71.1,0
228,modelhouse_2m/2025-12-02_14-39-45_12345567_101_105_wallpad_1803417320_이번_달에_관립비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번달에관리비 얼마나 썼니,3.0,1,104.0,0.0,12,12,63.2,0
230,modelhouse_2m/2025-12-02_14-40-05_12345567_101_105_wallpad_1803437320_편하이_너무_밝아.mp3,화면이 너무 밝아,화면이너무 밝아,3.0,1,104.0,0.0,7,7,73.7,0
232,modelhouse_2m/2025-12-02_14-44-34_12345567_101_105_wallpad_1570198813_관리자무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소전화번호가어떻게되지,3.0,1,104.0,0.0,15,15,65.8,0
233,modelhouse_2m/2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데? 해줘.,뭔데해줘,3.0,1,103.9,0.0,4,4,86.8,0
235,modelhouse_2m/2025-12-02_14-45-00_12345567_101_105_wallpad_1570224813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠월오일공지알려줘,3.0,1,104.0,0.0,9,9,71.1,0
236,modelhouse_2m/2025-12-02_14-45-08_12345567_101_105_wallpad_1570232813_최대_소독_알려줘.mp3,세대소독 알려줘,세대소독알려줘,3.0,1,104.0,0.0,7,7,81.6,0
237,modelhouse_2m/2025-12-02_14-45-17_12345567_101_105_wallpad_1570241813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘경제 뉴스알려줘,3.0,1,104.0,0.0,9,9,76.3,0
238,modelhouse_2m/2025-12-02_14-45-42_12345567_101_105_wallpad_1570266813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇분걸려,3.0,1,104.3,0.0,11,11,68.4,0
243,modelhouse_2m/2025-12-02_14-46-36_12345567_101_105_wallpad_1570320813_문_열어줘.mp3,문 열어줘,문 열어줘,3.0,1,104.1,0.0,4,4,81.6,0
246,modelhouse_2m/2025-12-02_14-47-03_12345567_101_105_wallpad_1570347813_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가너무 커 줄여줘,3.0,1,104.1,0.0,9,9,71.1,0
247,modelhouse_2m/2025-12-02_14-47-12_12345567_101_105_wallpad_1570356813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이너무 밝아,3.0,1,104.0,0.0,7,7,73.7,0
249,modelhouse_2m/2025-12-02_14-48-55_12345567_101_105_wallpad_1570459813_걸리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소전화번호가어떻게되지,3.0,1,103.9,0.0,15,15,65.8,0
250,modelhouse_2m/2025-12-02_14-49-03_12345567_101_105_wallpad_1570467813_뭔데_답빼줘.mp3,뭔데? 해줘.,뭔데해줘,3.0,1,104.0,0.0,4,4,86.8,0
251,modelhouse_2m/2025-12-02_14-49-12_12345567_101_105_wallpad_1570476813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난공지사항알려줘,3.0,1,103.8,0.0,9,9,76.3,0
254,modelhouse_2m/2025-12-02_14-49-37_12345567_101_105_wallpad_1570501813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘경제뉴스알려줘,3.0,1,103.9,0.0,9,9,78.9,0
255,modelhouse_2m/2025-12-02_14-49-46_12345567_101_105_wallpad_1570510813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇분걸려,3.0,1,104.1,0.0,11,11,68.4,0
260,modelhouse_2m/2025-12-02_14-50-32_12345567_101_105_wallpad_1570556813_문_열어줘.mp3,문 열어줘,문 열어줘,3.0,1,104.0,0.0,4,4,78.9,0
262,modelhouse_2m/2025-12-02_14-50-49_12345567_101_105_wallpad_1570573813_이번_달에_관리비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번달에관리비 얼마나 썼니,3.0,1,104.1,0.0,12,12,63.2,0
264,modelhouse_2m/2025-12-02_14-51-06_12345567_101_105_wallpad_1570590813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이너무 밝아,3.0,1,104.1,0.0,7,7,76.3,0
266,modelhouse_2m_noheater/2025-12-02_14-53-41_12345567_101_105_wallpad_1570745813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소전화번호가어떻게되지,3.0,1,103.9,0.0,15,15,65.8,0
267,modelhouse_2m_noheater/2025-12-02_14-53-50_12345567_101_105_wallpad_1570754813_뭔데_켜줘.mp3,뭔데? 해줘.,뭔데해줘,3.0,1,103.9,0.0,4,4,86.8,0
268,modelhouse_2m_noheater/2025-12-02_14-54-00_12345567_101_105_wallpad_1570764813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난공지사항알려줘,3.0,1,103.9,0.0,9,9,76.3,0
269,modelhouse_2m_noheater/2025-12-02_14-54-22_12345567_101_105_wallpad_1570786813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠월오일공지알려줘,3.0,1,103.8,0.0,9,9,73.7,0
