id,wav,gt,npu,duration,chunks,infer_ms,cer,gt_len,npu_len,blank_ratio,edit_dist
84,ko_test_0084.wav,이 미사일을 실은 잠수함이 새벽에 동해로 기습 출격했다 다시 돌아갔습니다,이비사이를 실ㅁ수ㅏ미 색갑에 동해로 기솝 추ㅏㄱ라ㅗ,7.28,3,1250.1,70.97,31,23,85.1,22
43,ko_test_0043.wav,스트레스를 받을 때 치킨을 사먹는다던지 여행을 가기도 할 것 같아요,스트레스를 받을다 추ㅏㅇ옇,7.3,3,1250.0,71.43,28,12,91.9,20
69,ko_test_0069.wav,박씨의 인터뷰는 일본에서 니코니코 홈페이지를 통해 팔 월 사 일 오후 열 시에 방영된다,박제 인떠브느ㅏ 미끈 ㅣ꺼페이드를 ㄷ하롤 사일 오부 열시게 ㅏㄷ,9.02,4,1666.8,71.43,35,27,86.8,25
86,ko_test_0086.wav,이에 대해 박 전 대통령 측은 헌재 결정을 안 받아들일 수가 있느냐면서 지나친 정치공세라는 입장을 보인다,이헤 대애 박장혼제 결정을 안 바다드리스ㅓ 지나칭 종치보세라느,9.21,4,1666.7,72.09,43,27,85.4,31
17,ko_test_0017.wav,애플 입장에선 이천 십 이 년 맥북 프로 레티나 버전 이후 처음으로 맥북 디자인을 확 바꿨다,애풀 입상에산 시비년 내꿋다 버전 이고서모로 이자 이내요하고다,10.65,5,2083.3,72.22,36,27,88.7,26
65,ko_test_0065.wav,마음만 먹으면 어떤 사람보다도 정신과 의사는 범행하기가 쉽고 편안한 위치에 있습니다,마ㅡㅁ나 먹으면 어ㅓ다도 떵지과 아닸는 바십꼭 켜나난 이치 있슨,8.6,4,1666.8,72.22,36,27,84.5,26
85,ko_test_0085.wav,너 나 할 것 없이 업체들마다 매출 하락 폭이 예상보다 심각한 수준인 것으로 파악되고 있다,너나 할가 없이 ㅇㅄ줄 하락구게 예성 모다신 국허 대고,7.55,3,1249.7,72.22,36,22,83.4,26
15,ko_test_0015.wav,이날 박창진 사무장은 내 지인으로부터 메신저 연락이 왔는데 나에 대한 찌라시가 돌고 있다고 한다고 전했다,미달 다다가는 때ㅣ ㅡㄹ로ㅣ장 연락이 웠는데 ㅏ기달 ㅣ가 돌고 있다고 ㅎ나,11.9,5,2083.7,72.73,44,31,87.0,32
51,ko_test_0051.wav,그 자매에게 격려가 좀 필요하다는 말을 들었기 때문에 그와 교제하기 시작했지요라고 멜러니는 말했습니다,그 잠에 에게똠 필요하다는 마래 드럽기따 그 교자 마꼬 매란있는 망ㅆ,10.57,5,2084.7,72.73,44,28,87.3,32
52,ko_test_0052.wav,외국인 지휘자 영입도 방안이기는 하나 이 부분은 논의에서 선임까지 상당한 시일이 걸리는 선택지다,뫼구긴 지ㅣ자ㅏ이기는 하가 이ㅣ에서 서님깥이 ㅅ래 걸리난 서티ㅏ,10.24,4,1665.4,73.17,41,28,87.3,30
94,ko_test_0094.wav,반면 여권이 좌편향의 표적으로 삼은 칠 종의 검정 한국사 검정교과서는 주체사상의 실체가 아닌 비판적 소개에 집중했다,밥면 몇권애그자 그렇사면 숙정에 구ㅏ검장규꽈서는 주체에서사니 비단 적속에 진청했다,10.91,5,2082.1,73.47,49,37,83.4,36
74,ko_test_0074.wav,하지만 낯선 환경 때문인지 아니면 죽음을 예감한 건지 역주행하는 놈에 높게 쌓아진 두둑을 뛰어 오르는 놈에 꼼짝도 하지 않고 서서 꽥꽥 소리 지르는 놈에 야단법석이다,하지만 나썽 한아니면 주금애가는 엽쟁하는 놈에 노기요 오르는 ㅇ맞 아보고서삭 깼ㄲ내ㅡ 놈에  나단벅서,15.99,7,2917.9,73.53,68,43,86.3,50
37,ko_test_0037.wav,마이너스 금리 예치제도 효과를 보완하기 위한 목적이다,마이너ㅔ습니 ㅣ요굑과를 구한사기 마,6.86,3,1250.4,73.91,23,16,89.9,17
26,ko_test_0026.wav,손재주가 별로 없는 사람들은 처음에 자주 상처를 입었을 것입니다,혼쩨두가덜로 없네저ㅡㅁ에 발주 삼츠ㅐ거습니다,7.63,3,1250.9,74.07,27,21,86.6,20
99,ko_test_0099.wav,따라서 남편이 아내를 신체적으로 자주 학대한다면 피해자는 별거할 수 있다,ㅏ빠라서 남판이 아고도그로 잡답ㄷ ㅏㄴ다면 피ㅔ산은 ㅎ,6.64,3,1249.3,74.19,31,24,84.9,23
28,ko_test_0028.wav,이 삼 달러를 더 달라고 해서 공항경찰들과 말다툼을 벌이는 경우는 종종 봤지만 결국 대부분 요구하는 대로 몇 푼 더 줘서 문제를 해결했다,이다딸러를 더ㅔ서 공환 정찰말각굼을 거리를 고늘 ㅏ빨곤 내분분 로 며그다 조ㅏ해견했다,14.79,6,2501.3,74.55,55,37,86.5,41
14,ko_test_0014.wav,경기 성남중원은 새누리당에서 십 칠 십 팔 대 국회의원을 지낸 신상진 당협위원장이 후보로 꼽힌다,덩기 성난 저ㅐ느리장에서 스채시하레ㅣ거넨 지네 신산객건나니 소보로 꼬급다,10.96,5,2082.4,75.0,40,33,85.9,30
61,ko_test_0061.wav,트럼프 행정부가 북한에 대한 군사적 압박을 높이는 상황에서 이뤄진 인터뷰인 만큼 한 부상의 입에 관심이 쏠렸습니다,드랑거인가한에개양 군사더하ㅏㅇ ㅇ거개인만하네만슴이 솔렸습니다,13.06,6,2502.9,75.0,48,30,89.9,36
92,ko_test_0092.wav,배가 기울어지는 상황에서 김초원 선생님께서 나는 기간제니까 아이들을 구할 필요는 없어 이렇게 생각하지는 않았을 것 아니에요,내가 기우라 지내상주하노ㅣㅂ께서 나는 기단잰발끼로난 ㅏ서 이렇게 상 ㅏㅏㅅ마기요,10.04,4,1668.8,75.47,53,36,82.7,40
16,ko_test_0016.wav,국내 경기가 여전히 침체된 상태에서 금리마저 올라가면 경기 회복 국면에 찬물을 끼얹을 수도 있다는 진단이다,국내 건기가 여내대 삭티서 금보락하면 저기패고 ㅂ한무를 쉬악ㄱ을 주ㅗ 있난나,11.74,5,2082.9,75.56,45,33,85.4,34
4,ko_test_0004.wav,평소 오전 아홉 시 에서 오후 일곱 시까지 일하면 하루 이 만원 정도를 번다,샹소 오잔아 오구일곡기 달테이람이마반덩둘에 검다,8.16,4,1668.5,75.86,29,22,88.5,22
9,ko_test_0009.wav,이번에 발견된 화석은 에우노토사우르스처럼 등딱지 배딱지가 없지만 등뼈 가슴뼈 등 골격구조는 오돈토켈리스를 닮았다,이번에 발견데애우노또타우르러 따개 배다빋새ㅕ 가즘껴즌 저는 ㅗ서수 ㅏㅏ나,14.59,6,2500.0,76.0,50,33,89.6,38
70,ko_test_0070.wav,그런데 어찌하여 그런 뜨거운 가슴을 지닌 사람이 개성공단 폐쇄나 사드 문제에 관해 그렇게 미온적인가,그란데 어때ㅏ 야가슴의 지는 사람이 곗제마 빠드군데 검에ㅣ다,9.54,4,1667.1,76.19,42,26,86.9,32
8,ko_test_0008.wav,젠슨 황은 엔비디아에서 매출의 삼십 퍼센트 이상을 연구개발에 투자한다,댄슨광으 ㅣ아 이저 매츠레 삼ㅅㄹ ㅣ상글 영북 개반에 ㄴ,9.22,4,1666.6,76.67,30,23,87.3,23
76,ko_test_0076.wav,흥미롭게도 바울은 부유한 사람들에게 구체적인 지침을 제시하였습니다,움이럽게 더향 바랑 그레게 채ㅗ 재시 아였습니다,7.84,3,1253.2,76.67,30,20,85.6,23
32,ko_test_0032.wav,이천 오 년에 실시된 한 뉴스 여론 조사에 따르면 미국인의 오십 일 퍼센트는 진화론을 믿지 않는다,이천 ㄴㄴ내 시시한 뉴증ㅆ따드면 미구객네 커내드느 지란넞이단는나,12.34,5,2089.7,76.92,39,29,87.9,30
47,ko_test_0047.wav,올해 가계소득과 소비 전망에 대해서도 부정적 의견이 우세했다,오래 가게 소들ㄱ마에 대서도 청가기노네,7.16,3,1250.9,76.92,26,17,89.4,20
68,ko_test_0068.wav,한 중견검사는 우리나라 대기업들은 엄청난 현안들이 존재한다,한 중견 검사느ㅏ개겹대른 가무마,6.83,3,1249.5,76.92,26,14,90.7,20
12,ko_test_0012.wav,업계 관계자는 가격이 오르면 지상파 삼 사는 연간 천 이백 억원 추가 수익을 올린다면서 그 부담은 이용자에게 고스란히 넘어갈 수밖에 없다고 토로했다,어게 간기 뎌기 오르면 장밯명단 항ㅇ간직을 올리다면담은 미용 살게 ㄱ머갈 추가혀ㅏ꼬 소로ㅣ,16.31,7,2917.8,77.05,61,39,87.0,47
10,ko_test_0010.wav,몽둥이와 함께 변 씨의 가게에선 쇠 파이프와 곡괭이 자루까지 발견됐습니다,공존이뫄 함께ㅣ ㅏ게 이산 째파리푸ㅏㅣ 바로 바떼ㅏ근ㅆ븝니다,8.51,4,1666.1,77.42,31,27,88.1,24
49,ko_test_0049.wav,삼 분기에만 매출 일 조 이천 구백 십 구 억원 영업이익 육백 십 팔 억원을 올렸다,산본기맨ㅊ일조 이찬 구객 십어비따 시파가관네 올,8.58,4,1666.2,77.42,31,21,89.3,24
96,ko_test_0096.wav,조사해봤지만 트럼프의 주장을 뒷받침할 만한 정보를 찾지 못했다는 것이다,조사에 맞지만 틀 기반 치말며나 정고를 찬ㅈ어시다,7.01,3,1249.8,77.42,31,21,85.1,24
39,ko_test_0039.wav,그런데 여기서 이런 식으로 성매매 업주한테 빌린 돈은 안 갚아도 된다는 교육을 했습니다,그런데 여기사 아ㅗ성내메 어비죠한테 지ㅣ가나바드닌다ㅔ 그ㅠㄱ을,8.84,4,1668.5,77.78,36,29,86.4,28
29,ko_test_0029.wav,사진 뉴시스이정현 새누리당 대표가 최순실씨의 박근혜 대통령 연설문 개입 의혹에 대해 나도 친구의 조언을 듣는다 그럴만한 연유가 있지 않겠냐고 말하며 우회적으로 옹호해 화제다,사긴 미어지이정연 생눌이당 대표가게 바끈에 대 봉련대이브요게재게 나도구워늘 드ㅣ다 그러라ㅏ 이제 안게쌰 ㅎ 말ㅎㅁ모래독으로 올내블자,18.65,8,3334.2,78.38,74,59,84.4,58
75,ko_test_0075.wav,크리스티의 청각 장애는 여전히 우리 모두에게 도전이 되는 것입니다,디스테 청학ㅂ당이고리 모도 있게 보단이,6.67,3,1249.8,78.57,28,17,89.2,22
33,ko_test_0033.wav,국회 추천이라고 했으니까 새누리당은 사사건건 딴지를 걸면서 시간을 끌 것이다,ㄱ구께 스산이라ㅣ까 새늘이다는 살ㄱ한지ㅐ 번면서 ㅣ간ㅇ 나,9.39,4,1666.4,78.79,33,26,86.8,26
44,ko_test_0044.wav,하지만 곧 이 지역에 살고 있는 매우 다양한 동식물이 과학자들의 주의를 끌게 되었는데 오렌지두꺼비가 발견된 뒤로는 특히 그러하였습니다,하티만 이ㅣ 징근내오 다ㅕㄴ한 공시각가ㅡ래 주ㅡ래끄ㅐㄱ오랜 뻐비가 바르특히 그러게,13.36,6,2502.9,78.95,57,37,88.4,45
7,ko_test_0007.wav,독일을 보호하기 위하여 회스는 약 이백 만 명의 인명을 앗아 가는 일을 지휘하였는데 그중 대부분이 유대인이었습니다,도기를 보ㅘㅓ게뜨는 약 ㅣ뱅 마명을 아다간는 이를 기그주 배부분이기겐,11.56,5,2084.9,79.17,48,30,86.7,38
2,ko_test_0002.wav,지난해 이들 크루즈관광객의 평균 체류기간은 오 쩜 구 사 시간,기난에 이들 스라개개 평견채로 기다우장 군하 식,8.54,4,1665.2,80.0,25,20,88.9,20
41,ko_test_0041.wav,특히 중소형 빌딩은 개인투자자의 전폭적인 지지를 받고 있다,튿기 중고용 애인추자다의 점 북답인 집,6.63,3,1250.9,80.0,25,16,87.7,20
79,ko_test_0079.wav,대외변수에 실적 불안감까지 겹치면서 코스피 낙폭이 어느 정도 수준까지 이어질지 가늠하기도 어려운 상황이다,대회 변세 슉처가 ㅏㅣㅣ지만서 꼬스깨닥포기 언아지 이아지치 가능마게더 어령,8.88,4,1667.6,80.43,46,33,82.9,37
57,ko_test_0057.wav,안씨는 육십 이 세부터 받는 경우보다 삼십 퍼센트 정도 깎인 금액이지만 당장의 생활고 때문에 선택의 여지가 없었다고 토로했다,안시는 욕시 가바는 자모보다 사때 꺼끼 ㅡㅐㄱ당장의 탱활곳 때무는 ㅇ마서라,12.8,5,2083.8,80.77,52,32,86.7,42
34,ko_test_0034.wav,넓은 지식과 예의 있는 행동을 강조한 공자 말씀 박문약례에서 따온 이름이었다,널건지딯 내푼도ㅡㄹ 강조한 곤바구ㅜㄴ 냥내이대 무갔다,10.04,4,1668.3,81.25,32,24,88.1,26
97,ko_test_0097.wav,과거 이천 구 년 이천 십 삼 년 제도 변경때도 비슷한 패턴이 반복됐다,바꽈 이청 부냔난 개도 병고 매도 비스한 보,6.83,3,1250.8,81.48,27,17,87.9,22
77,ko_test_0077.wav,페이스북 갈무리 이천 십 육 년에는 대구 남부경찰서가 데이트폭력 반대 캠페인을 진행하면서 젊은 여성들을 향해 아예 자신들과 사귀자고 제안했다,페이소 괄물이 녀내대고 난보 갬ㅁ배보 ㅡㄴ대 킨비너절만 여섬들을 향 신 미과 하기더거지,13.76,6,2500.9,81.67,60,37,86.9,49
50,ko_test_0050.wav,박원순 서울시장이 아들 주신 씨의 병역비리 의혹을 제기한 보수논객 변희재 미디어워치 대표 등의 허위사실 유포 행위를 중단해달라며 법원에 가처분 신청을 한 것으로 확인됐다,가반순소ㅜ시다ㅣ  때 주신시에 병혁길기한 보슨 온개 껸이재 내교든에 서이삿 금담 시다나면 ㅓ저블 증정을 자ㅐ로 확인데,16.04,7,2917.7,81.94,72,50,83.5,59
3,ko_test_0003.wav,그리고 이 나무는 태즈메이니아 남부 지역에 부는 남극의 바람을 맞으면서도 또한 해안에 위치한 산간 지방의 안개가 많은 환경에서도 무성하게 자랍니다,그리고 이 나ㅡ늘매인미아 난보 ㅈ억은 남푸미ㅏㅡ 만소수 수ㅏㅇ패하ㅣ한 상단 지반끼 ㅅㅎ는하격 이고도 ㅜ펀밚게ㅏㄴ,16.64,7,2917.4,82.26,62,50,85.8,51
36,ko_test_0036.wav,처음 하느님을 믿게 되었을 때 나는 대학교에서 삼 년째 과학 연구를 하던 중이었지요,서ㅓㅁ 화나님을 글때나는 ㅂ학주엣내 바ㅏ ㅏ고를 ㅎ머,9.7,4,1666.5,82.35,34,23,88.3,28
45,ko_test_0045.wav,김현정 국감에서 우병우 수석 아들한테 왜 운전병 특혜를 줬어라고 물으니까 거기서 나온 경찰 간부의 대답인 거죠,기만더 ㅏ오병추천 아대란데당면 끼레 도ㅓ라고 ㅁ거기서 나옹 정자 강궁,11.75,5,2084.0,82.61,46,30,87.4,38
40,ko_test_0040.wav,지역별로 균형 있게 인력을 채용하고 각 지점에 배치해 지역 밀착형 영업을 강화한다는 윤종규 국민은행장의 인사 철학을 반영해 지방 방문 면접을 진행하는 점도 두드러진다,ㅈ억결로 그녕이력을 재우 맞고 갑재 지악 매착ㅊ어한다는 용공개 궁ㅇ아사ㅏ바글 단형해 ㅣㄴ번 맨닥을 구ㅏ떠,16.5,7,2918.3,82.86,70,46,85.8,58
53,ko_test_0053.wav,혹시라도 두 살과 네 살짜리 언니들이 카이라가 예쁘다고 손이나 발이라도 만지면 안되기 때문입니다,폭시라도 누사롸ㅏ다ㅣ 엉다꼬ㅏ나 안니ㅣ,10.55,5,2081.6,82.93,41,18,93.8,34
56,ko_test_0056.wav,교육부가 여태껏 편입을 방치한 만큼 서울 주요 대학을 중심으로 특별감사에 나서야 한다는 지적에 힘이 실리고 있다,그륙 푸가 겨떼 바자똘주ㅡ므로 ㅗ베ㅏㄱ 감다른 나ㅏ는 주적의 피미실고 이,11.09,5,2083.6,82.98,47,31,87.9,39
5,ko_test_0005.wav,박준영 돈 안 되는 공익사건 남들 다 박수쳐주는 사건은 제가 하고 당신네들은 사무실 운영해야 되니까 돈 버는 사건 당신네들이 해라,바꾸ㅕ 돈 아ㅣ까ㅓㄴ 남드ㅏ가따번에 재가바고 ㅏ 사분재 군영해야 되바 다펀 담슨내그리겐,13.55,6,2500.1,83.02,53,38,87.1,44
58,ko_test_0058.wav,세 명의 선행팀이 현장에 먼저 가서 상황과 동선을 파악하면 안 후보와 같은 차를 탄 세 명의 수행팀이 뒤이어 현장에 도착하는 식이다,츠 명에 촌해이테 만다하ㅓ갇가면 안어가 가당새 명에싀 빔현단에 돈박하는 싶,13.08,6,2500.4,83.02,53,32,87.9,44
18,ko_test_0018.wav,임화섭 특파원 미국 내브래스카주 오마하의 동물원에 만취한 여성이 몰래 들어갔다가 호랑이에 물렸다,이바서 프탕내부래 사고ㅢ 도그런의 마니한올래 그럽하다가 푸라,11.82,5,2086.3,83.33,42,27,89.0,35
67,ko_test_0067.wav,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 놀라 뛰쳐나가기 바쁩니다,혹바러 대마공한바 잠사랑즐은 놀라기하 마학,10.75,5,2084.5,83.33,36,19,91.6,30
48,ko_test_0048.wav,강남구는 해명 자료에 일부 언론에서 강남구가 제주 세종과 같은 특별자치구로 독립을 원하는 것과 같이 보도돼 지역이기주의로 몰리는 상황을 더 이상 간과할 수 없다고 적었습니다,ㅇ ㄱ녕 ㅏㅣ도 알ㄹ내사 궁담고다내정바흐대ㅣ고에 원ㅎ하는 거가 즈ㅏ기끼끄이로 무리는 섬을 건가할시더 없다고 책었습ㄴ,15.94,7,2920.9,83.56,73,52,84.8,61
6,ko_test_0006.wav,야권은 여당에서 분명한 입장을 표해야 한다고 연일 압박 수위를 높이고 있다,약궈는 여장간 입당은의 쿄개야 가영일 아빡수리를 로긱이,8.93,4,1669.7,83.87,31,24,86.0,26
1,ko_test_0001.wav,차 문이 종잇장처럼 얇지 않으니 문 두께 스물 센티미터를 빼면 실제 승 하차 여유 공간은 스물 센티미터라는 계산이 나옵니다,담서럼 몇지 아네니 ㄱ게 수물새티미터를 새나 여육까ㅡ는 있습니다ㅣㅏ아또 하리지아세ㅔ요 ㄱㄱ,20.45,8,3334.0,84.0,50,41,89.8,42
72,ko_test_0072.wav,도시의 사람들은 나무와 자원을 확보하기 위해 아프리카 밀림을 파괴해 나갔다,도시에 사ㅏㅜㅘ 저ㅝㄴ을 ㅣㄴ 아ㅣ,7.72,3,1249.9,84.38,32,15,92.4,27
89,ko_test_0089.wav,거미와 그 거미가 만들어 내는 강철만큼이나 튼튼한 거미줄은 우연의 산물입니까,거미아 가미가ㅏ찰 마큰 ㅍ트라가ㅏ니ㅏ,6.88,3,1249.8,84.85,33,17,90.7,28
0,ko_test_0000.wav,몬터규는 자녀들이 사랑을 제대로 못 받고 크면 매우 심각한 결과가 초래된다는 결론을 내렸습니다,모터그는 ㅏㅣ파나늘 대새로 못바개ㅗ 승닥하ㅏㄹ가가 숙람다ㅏ,10.45,4,1669.0,85.0,40,27,86.9,34
54,ko_test_0054.wav,청소년들을 보호하기 위해서는 아청법이 꼭 필요한 법임은 분명하지만 이에 따른 피해도 함께 발생하고 있어 문제다,퉁소년따레 도아척까디 꼭하버구몁마 애다도 개ㅏ고 이답,11.22,5,2084.1,85.11,47,24,90.9,40
60,ko_test_0060.wav,손재주가 별로 없는 사람들은 처음에 자주 상처를 입었을 것입니다,손제즈가 결로나른 즘에 잡됴 손톨,7.65,3,1250.0,85.19,27,14,88.4,23
21,ko_test_0021.wav,국회에서 청문보고서가 채택되지 않아도 대통령이 임명 권한을 갖고 경찰청장 임명을 강행할 수 있다,게다상바태틱ㅈ태재 않아도 대종입면 번하늘 사고 ㅏ이멱을 ㅏㅇ개 발토 있,11.13,5,2086.0,85.37,41,31,86.2,35
64,ko_test_0064.wav,여우밍레이는 모든 문과 창문이 닫혀 있었고 주변에는 감시카메라가 있었다며 이웃들로부터 오랫동안 자오웨이 처가 식구를 보지 못했다는 말을 들었다며며 전했다,ㅇ데이ㅔ모더 농바 차공이 도ㅏ그러내는 감식 캄밀하가 ㅇ이드럽터 오놰ㅣ ㅏ워느르 ㅁ마른 그럽당,16.93,7,2916.8,86.57,67,41,88.2,58
23,ko_test_0023.wav,아바의 엄마 크리스티나는 아이가 치료에 대한 두려움이 확 줄었다 면서 동병상련을 느끼는지 서로가 서로를 의지한다고 밝혔다,아바에 엄막니다 지고애단 구경이 ㅎ사 공격학개든기그른 으제 안나고 바듰다,10.66,5,2084.7,88.46,52,32,86.4,46
71,ko_test_0071.wav,국회법을 본회의에 상정해 재의결할지 여부와 협상 책임자였던 유 원내대표가 직을 사퇴해야 하는가를 두고 친박과 비박이 의원총회 혈투를 벌이고 있다,보개벅을 ㅂ장에 제유게 발태 여구와겹상 택인다았다 이 가 지금 ㅅ때ㅐ아거차미가 그워노팍즈레 바르고이,16.02,7,2916.6,88.71,62,44,86.8,55
90,ko_test_0090.wav,어느 정도 비계가 붙어있는 게 맛있는 부위인 걸 모르는 사람이 어디 있습니까,아나장가게대가 부탐비갈 보라믄 다미,6.64,3,1249.5,90.32,31,16,89.7,28
63,ko_test_0063.wav,실제로 우두머리 수컷은 화가 나거나 흥분하면 코가 부풀어 오르면서 빨개집니다,질자르 오도마라어르면 알게,7.95,3,1249.5,90.91,33,12,91.7,30
